Using device: cpu
Loading dataset: industrial_and_scientific
Vocabulary Size (including padding): 25755
Loading LLM Semantic Vectors from /Users/rkaramyan/hybrid_recsys_capstone/src/../data/item_embeddings_industrial_and_scientific.pt...
LLM Embedding Tensor Shape: torch.Size([25755, 384])

Starting Training...
Phase 1: Freezing LLM embeddings for 5 epochs...
Epoch [1/30] | Batch [0/2032] | Loss: 12.0936
Epoch [1/30] | Batch [1850/2032] | Loss: 9.5069
Epoch [1/30] | Batch [1900/2032] | Loss: 9.2325
Epoch [1/30] | Batch [1950/2032] | Loss: 9.2811
Epoch [1/30] | Batch [2000/2032] | Loss: 9.2621
--- Epoch 1 Completed | Avg Loss: 9.5736 | LR: 0.001000 ---
/Users/rkaramyan/hybrid_recsys_capstone/.venv/lib/python3.9/site-packages/torch/nn/modules/transformer.py:515: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/NestedTensorImpl.cpp:182.)
  output = torch._nested_tensor_from_mask(
Validation @ Epoch 1 | Hit@10: 0.0307 | NDCG@10: 0.0162
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [2/30] | Batch [0/2032] | Loss: 9.3314
Epoch [2/30] | Batch [50/2032] | Loss: 9.1691
Epoch [2/30] | Batch [100/2032] | Loss: 9.3345
Epoch [2/30] | Batch [150/2032] | Loss: 9.2358
Epoch [2/30] | Batch [200/2032] | Loss: 9.2541
Epoch [2/30] | Batch [250/2032] | Loss: 9.3138
Epoch [2/30] | Batch [300/2032] | Loss: 9.5237
Epoch [2/30] | Batch [350/2032] | Loss: 9.4501
Epoch [2/30] | Batch [400/2032] | Loss: 9.3943
Epoch [2/30] | Batch [450/2032] | Loss: 9.3606
Epoch [2/30] | Batch [500/2032] | Loss: 9.2756
Epoch [2/30] | Batch [550/2032] | Loss: 9.2553
Epoch [2/30] | Batch [600/2032] | Loss: 9.2506
Epoch [2/30] | Batch [650/2032] | Loss: 9.5743
Epoch [2/30] | Batch [700/2032] | Loss: 9.4771
Epoch [2/30] | Batch [750/2032] | Loss: 9.4890
Epoch [2/30] | Batch [800/2032] | Loss: 9.4481
Epoch [2/30] | Batch [850/2032] | Loss: 9.2809
Epoch [2/30] | Batch [900/2032] | Loss: 9.1638
Epoch [2/30] | Batch [950/2032] | Loss: 9.2161
Epoch [2/30] | Batch [1000/2032] | Loss: 9.2974
Epoch [2/30] | Batch [1050/2032] | Loss: 9.0981
Epoch [2/30] | Batch [1100/2032] | Loss: 9.3765
Epoch [2/30] | Batch [1150/2032] | Loss: 9.5343
Epoch [2/30] | Batch [1200/2032] | Loss: 9.1662
Epoch [2/30] | Batch [1250/2032] | Loss: 9.1149
Epoch [2/30] | Batch [1300/2032] | Loss: 9.2261
Epoch [2/30] | Batch [1350/2032] | Loss: 9.6024
Epoch [2/30] | Batch [1400/2032] | Loss: 9.2380
Epoch [2/30] | Batch [1450/2032] | Loss: 9.2299
Epoch [2/30] | Batch [1500/2032] | Loss: 9.2599
Epoch [2/30] | Batch [1550/2032] | Loss: 9.2247
Epoch [2/30] | Batch [1600/2032] | Loss: 9.1530
Epoch [2/30] | Batch [1650/2032] | Loss: 9.0525
Epoch [2/30] | Batch [1700/2032] | Loss: 9.1772
Epoch [2/30] | Batch [1750/2032] | Loss: 9.4178
Epoch [2/30] | Batch [1800/2032] | Loss: 8.9979
Epoch [2/30] | Batch [1850/2032] | Loss: 9.4366
Epoch [2/30] | Batch [1900/2032] | Loss: 9.1465
Epoch [2/30] | Batch [1950/2032] | Loss: 9.1962
Epoch [2/30] | Batch [2000/2032] | Loss: 9.2419
--- Epoch 2 Completed | Avg Loss: 9.2972 | LR: 0.001000 ---
Validation @ Epoch 2 | Hit@10: 0.0372 | NDCG@10: 0.0196
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [3/30] | Batch [0/2032] | Loss: 9.1899
Epoch [3/30] | Batch [50/2032] | Loss: 9.1259
Epoch [3/30] | Batch [100/2032] | Loss: 9.2457
Epoch [3/30] | Batch [150/2032] | Loss: 9.2187
Epoch [3/30] | Batch [200/2032] | Loss: 9.0577
Epoch [3/30] | Batch [250/2032] | Loss: 9.4368
Epoch [3/30] | Batch [300/2032] | Loss: 9.3400
Epoch [3/30] | Batch [350/2032] | Loss: 9.2160
Epoch [3/30] | Batch [400/2032] | Loss: 9.3681
Epoch [3/30] | Batch [450/2032] | Loss: 9.1728
Epoch [3/30] | Batch [500/2032] | Loss: 9.0703
Epoch [3/30] | Batch [550/2032] | Loss: 9.4078
Epoch [3/30] | Batch [600/2032] | Loss: 9.2968
Epoch [3/30] | Batch [650/2032] | Loss: 9.3823
Epoch [3/30] | Batch [700/2032] | Loss: 8.9466
Epoch [3/30] | Batch [750/2032] | Loss: 9.1796
Epoch [3/30] | Batch [800/2032] | Loss: 9.0826
Epoch [3/30] | Batch [850/2032] | Loss: 9.1326
Epoch [3/30] | Batch [900/2032] | Loss: 9.1168
Epoch [3/30] | Batch [950/2032] | Loss: 9.1085
Epoch [3/30] | Batch [1000/2032] | Loss: 9.3011
Epoch [3/30] | Batch [1050/2032] | Loss: 9.0603
Epoch [3/30] | Batch [1100/2032] | Loss: 9.1513
Epoch [3/30] | Batch [1150/2032] | Loss: 9.2266
Epoch [3/30] | Batch [1200/2032] | Loss: 9.2905
Epoch [3/30] | Batch [1250/2032] | Loss: 9.0709
Epoch [3/30] | Batch [1300/2032] | Loss: 9.3612
Epoch [3/30] | Batch [1350/2032] | Loss: 9.1875
Epoch [3/30] | Batch [1400/2032] | Loss: 9.1702
Epoch [3/30] | Batch [1450/2032] | Loss: 9.3051
Epoch [3/30] | Batch [1500/2032] | Loss: 9.0842
Epoch [3/30] | Batch [1550/2032] | Loss: 9.2639
Epoch [3/30] | Batch [1600/2032] | Loss: 9.0637
Epoch [3/30] | Batch [1650/2032] | Loss: 9.2382
Epoch [3/30] | Batch [1700/2032] | Loss: 9.1875
Epoch [3/30] | Batch [1750/2032] | Loss: 9.1190
Epoch [3/30] | Batch [1800/2032] | Loss: 9.3245
Epoch [3/30] | Batch [1850/2032] | Loss: 9.1855
Epoch [3/30] | Batch [1900/2032] | Loss: 9.3746
Epoch [3/30] | Batch [1950/2032] | Loss: 9.2463
Epoch [3/30] | Batch [2000/2032] | Loss: 9.3298
--- Epoch 3 Completed | Avg Loss: 9.2127 | LR: 0.001000 ---
Validation @ Epoch 3 | Hit@10: 0.0388 | NDCG@10: 0.0202
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [4/30] | Batch [0/2032] | Loss: 9.0912
Epoch [4/30] | Batch [50/2032] | Loss: 9.2155
Epoch [4/30] | Batch [100/2032] | Loss: 9.1175
Epoch [4/30] | Batch [150/2032] | Loss: 9.1986
Epoch [4/30] | Batch [200/2032] | Loss: 9.3732
Epoch [4/30] | Batch [250/2032] | Loss: 9.0353
Epoch [4/30] | Batch [300/2032] | Loss: 9.3162
Epoch [4/30] | Batch [350/2032] | Loss: 9.0293
Epoch [4/30] | Batch [400/2032] | Loss: 9.4179
Epoch [4/30] | Batch [450/2032] | Loss: 9.1698
Epoch [4/30] | Batch [500/2032] | Loss: 9.2323
Epoch [4/30] | Batch [550/2032] | Loss: 9.1896
Epoch [4/30] | Batch [600/2032] | Loss: 9.1755
Epoch [4/30] | Batch [650/2032] | Loss: 9.2241
Epoch [4/30] | Batch [700/2032] | Loss: 9.4479
Epoch [4/30] | Batch [750/2032] | Loss: 9.2192
Epoch [4/30] | Batch [800/2032] | Loss: 9.0479
Epoch [4/30] | Batch [850/2032] | Loss: 9.0914
Epoch [4/30] | Batch [900/2032] | Loss: 9.1620
Epoch [4/30] | Batch [950/2032] | Loss: 9.1793
Epoch [4/30] | Batch [1000/2032] | Loss: 8.9147
Epoch [4/30] | Batch [1050/2032] | Loss: 8.9813
Epoch [4/30] | Batch [1100/2032] | Loss: 9.2847
Epoch [4/30] | Batch [1150/2032] | Loss: 9.3060
Epoch [4/30] | Batch [1200/2032] | Loss: 9.0367
Epoch [4/30] | Batch [1250/2032] | Loss: 9.1123
Epoch [4/30] | Batch [1300/2032] | Loss: 9.1202
Epoch [4/30] | Batch [1350/2032] | Loss: 9.1762
Epoch [4/30] | Batch [1400/2032] | Loss: 9.0636
Epoch [4/30] | Batch [1450/2032] | Loss: 9.2850
Epoch [4/30] | Batch [1500/2032] | Loss: 9.3334
Epoch [4/30] | Batch [1550/2032] | Loss: 9.0140
Epoch [4/30] | Batch [1600/2032] | Loss: 9.0553
Epoch [4/30] | Batch [1650/2032] | Loss: 8.8186
Epoch [4/30] | Batch [1700/2032] | Loss: 9.0786
Epoch [4/30] | Batch [1750/2032] | Loss: 8.9994
Epoch [4/30] | Batch [1800/2032] | Loss: 9.1902
Epoch [4/30] | Batch [1850/2032] | Loss: 8.9869
Epoch [4/30] | Batch [1900/2032] | Loss: 9.3017
Epoch [4/30] | Batch [1950/2032] | Loss: 9.3474
Epoch [4/30] | Batch [2000/2032] | Loss: 9.3238
--- Epoch 4 Completed | Avg Loss: 9.1658 | LR: 0.001000 ---
Validation @ Epoch 4 | Hit@10: 0.0419 | NDCG@10: 0.0214
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [5/30] | Batch [0/2032] | Loss: 8.8530
Epoch [5/30] | Batch [50/2032] | Loss: 9.2750
Epoch [5/30] | Batch [100/2032] | Loss: 9.0928
Epoch [5/30] | Batch [150/2032] | Loss: 9.0164
Epoch [5/30] | Batch [200/2032] | Loss: 8.9489
Epoch [5/30] | Batch [250/2032] | Loss: 9.0704
Epoch [5/30] | Batch [300/2032] | Loss: 9.2673
Epoch [5/30] | Batch [350/2032] | Loss: 9.2535
Epoch [5/30] | Batch [400/2032] | Loss: 9.1503
Epoch [5/30] | Batch [450/2032] | Loss: 9.2527
Epoch [5/30] | Batch [500/2032] | Loss: 9.0020
Epoch [5/30] | Batch [550/2032] | Loss: 9.1818
Epoch [5/30] | Batch [600/2032] | Loss: 9.0683
Epoch [5/30] | Batch [650/2032] | Loss: 9.1253
Epoch [5/30] | Batch [700/2032] | Loss: 9.0214
Epoch [5/30] | Batch [750/2032] | Loss: 8.9775
Epoch [5/30] | Batch [800/2032] | Loss: 9.0404
Epoch [5/30] | Batch [850/2032] | Loss: 9.3843
Epoch [5/30] | Batch [900/2032] | Loss: 9.2408
Epoch [5/30] | Batch [950/2032] | Loss: 9.1761
Epoch [5/30] | Batch [1000/2032] | Loss: 9.0573
Epoch [5/30] | Batch [1050/2032] | Loss: 9.0694
Epoch [5/30] | Batch [1100/2032] | Loss: 9.0754
Epoch [5/30] | Batch [1150/2032] | Loss: 9.1432
Epoch [5/30] | Batch [1200/2032] | Loss: 9.3035
Epoch [5/30] | Batch [1250/2032] | Loss: 9.1491
Epoch [5/30] | Batch [1300/2032] | Loss: 9.2928
Epoch [5/30] | Batch [1350/2032] | Loss: 8.7450
Epoch [5/30] | Batch [1400/2032] | Loss: 9.2534
Epoch [5/30] | Batch [1450/2032] | Loss: 9.1964
Epoch [5/30] | Batch [1500/2032] | Loss: 8.7712
Epoch [5/30] | Batch [1550/2032] | Loss: 8.9061
Epoch [5/30] | Batch [1600/2032] | Loss: 9.1037
Epoch [5/30] | Batch [1650/2032] | Loss: 9.2946
Epoch [5/30] | Batch [1700/2032] | Loss: 9.0739
Epoch [5/30] | Batch [1750/2032] | Loss: 8.9943
Epoch [5/30] | Batch [1800/2032] | Loss: 9.4087
Epoch [5/30] | Batch [1850/2032] | Loss: 9.3067
Epoch [5/30] | Batch [1900/2032] | Loss: 9.1329
Epoch [5/30] | Batch [1950/2032] | Loss: 9.1353
Epoch [5/30] | Batch [2000/2032] | Loss: 9.2924
--- Epoch 5 Completed | Avg Loss: 9.1365 | LR: 0.001000 ---
Validation @ Epoch 5 | Hit@10: 0.0397 | NDCG@10: 0.0209
No improvement. Patience: 1/3
Phase 2: Unfreezing LLM embeddings for fine-tuning...
Adjusting learning rate to 0.000500 for fine-tuning phase
Epoch [6/30] | Batch [0/2032] | Loss: 9.2242
Epoch [6/30] | Batch [50/2032] | Loss: 9.3851
Epoch [6/30] | Batch [100/2032] | Loss: 9.1357
Epoch [6/30] | Batch [150/2032] | Loss: 9.1244
Epoch [6/30] | Batch [200/2032] | Loss: 8.8051
Epoch [6/30] | Batch [250/2032] | Loss: 9.1943
Epoch [6/30] | Batch [300/2032] | Loss: 8.8746
Epoch [6/30] | Batch [350/2032] | Loss: 8.9752
Epoch [6/30] | Batch [400/2032] | Loss: 8.8502
Epoch [6/30] | Batch [450/2032] | Loss: 9.2505
Epoch [6/30] | Batch [500/2032] | Loss: 8.8431
Epoch [6/30] | Batch [550/2032] | Loss: 8.8774
Epoch [6/30] | Batch [600/2032] | Loss: 8.8585
Epoch [6/30] | Batch [650/2032] | Loss: 9.0471
Epoch [6/30] | Batch [700/2032] | Loss: 8.9237
Epoch [6/30] | Batch [750/2032] | Loss: 8.8641
Epoch [6/30] | Batch [800/2032] | Loss: 8.7334
Epoch [6/30] | Batch [850/2032] | Loss: 8.7674
Epoch [6/30] | Batch [900/2032] | Loss: 8.7650
Epoch [6/30] | Batch [950/2032] | Loss: 8.8422
Epoch [6/30] | Batch [1000/2032] | Loss: 8.8068
Epoch [6/30] | Batch [1050/2032] | Loss: 8.9129
Epoch [6/30] | Batch [1100/2032] | Loss: 8.5888
Epoch [6/30] | Batch [1150/2032] | Loss: 8.6895
Epoch [6/30] | Batch [1200/2032] | Loss: 8.5007
Epoch [6/30] | Batch [1250/2032] | Loss: 8.4690
Epoch [6/30] | Batch [1300/2032] | Loss: 8.9097
Epoch [6/30] | Batch [1350/2032] | Loss: 8.6057
Epoch [6/30] | Batch [1400/2032] | Loss: 8.6084
Epoch [6/30] | Batch [1450/2032] | Loss: 8.8801
Epoch [6/30] | Batch [1500/2032] | Loss: 8.4893
Epoch [6/30] | Batch [1550/2032] | Loss: 8.5683
Epoch [6/30] | Batch [1600/2032] | Loss: 8.8017
Epoch [6/30] | Batch [1650/2032] | Loss: 8.6571
Epoch [6/30] | Batch [1700/2032] | Loss: 8.7571
Epoch [6/30] | Batch [1750/2032] | Loss: 8.9312
Epoch [6/30] | Batch [1800/2032] | Loss: 8.6551
Epoch [6/30] | Batch [1850/2032] | Loss: 8.3901
Epoch [6/30] | Batch [1900/2032] | Loss: 8.5578
Epoch [6/30] | Batch [1950/2032] | Loss: 8.7554
Epoch [6/30] | Batch [2000/2032] | Loss: 8.4247
--- Epoch 6 Completed | Avg Loss: 8.8292 | LR: 0.000500 ---
Validation @ Epoch 6 | Hit@10: 0.0514 | NDCG@10: 0.0262
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [7/30] | Batch [0/2032] | Loss: 8.0300
Epoch [7/30] | Batch [50/2032] | Loss: 8.0723
Epoch [7/30] | Batch [100/2032] | Loss: 7.9432
Epoch [7/30] | Batch [150/2032] | Loss: 8.0929
Epoch [7/30] | Batch [200/2032] | Loss: 8.4253
Epoch [7/30] | Batch [250/2032] | Loss: 8.1802
Epoch [7/30] | Batch [300/2032] | Loss: 8.2913
Epoch [7/30] | Batch [350/2032] | Loss: 8.5892
Epoch [7/30] | Batch [400/2032] | Loss: 7.9830
Epoch [7/30] | Batch [450/2032] | Loss: 8.2215
Epoch [7/30] | Batch [500/2032] | Loss: 8.5038
Epoch [7/30] | Batch [550/2032] | Loss: 8.4261
Epoch [7/30] | Batch [600/2032] | Loss: 8.4867
Epoch [7/30] | Batch [650/2032] | Loss: 8.3694
Epoch [7/30] | Batch [700/2032] | Loss: 8.2546
Epoch [7/30] | Batch [750/2032] | Loss: 8.5460
Epoch [7/30] | Batch [800/2032] | Loss: 8.5009
Epoch [7/30] | Batch [850/2032] | Loss: 8.2744
Epoch [7/30] | Batch [900/2032] | Loss: 8.3438
Epoch [7/30] | Batch [950/2032] | Loss: 8.1898
Epoch [7/30] | Batch [1000/2032] | Loss: 8.1521
Epoch [7/30] | Batch [1050/2032] | Loss: 8.2803
Epoch [7/30] | Batch [1100/2032] | Loss: 8.1798
Epoch [7/30] | Batch [1150/2032] | Loss: 8.2837
Epoch [7/30] | Batch [1200/2032] | Loss: 8.3238
Epoch [7/30] | Batch [1250/2032] | Loss: 8.4546
Epoch [7/30] | Batch [1300/2032] | Loss: 8.6372
Epoch [7/30] | Batch [1350/2032] | Loss: 8.5435
Epoch [7/30] | Batch [1400/2032] | Loss: 8.5034
Epoch [7/30] | Batch [1450/2032] | Loss: 8.3097
Epoch [7/30] | Batch [1500/2032] | Loss: 8.4598
Epoch [7/30] | Batch [1550/2032] | Loss: 8.6629
Epoch [7/30] | Batch [1600/2032] | Loss: 8.5878
Epoch [7/30] | Batch [1650/2032] | Loss: 8.4916
Epoch [7/30] | Batch [1700/2032] | Loss: 8.3644
Epoch [7/30] | Batch [1750/2032] | Loss: 8.7132
Epoch [7/30] | Batch [1800/2032] | Loss: 8.5429
Epoch [7/30] | Batch [1850/2032] | Loss: 8.4383
Epoch [7/30] | Batch [1900/2032] | Loss: 8.4276
Epoch [7/30] | Batch [1950/2032] | Loss: 8.4766
Epoch [7/30] | Batch [2000/2032] | Loss: 8.3598
--- Epoch 7 Completed | Avg Loss: 8.3790 | LR: 0.000500 ---
Validation @ Epoch 7 | Hit@10: 0.0567 | NDCG@10: 0.0290
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [8/30] | Batch [0/2032] | Loss: 8.0203
Epoch [8/30] | Batch [50/2032] | Loss: 7.8535
Epoch [8/30] | Batch [100/2032] | Loss: 7.8938
Epoch [8/30] | Batch [150/2032] | Loss: 8.0663
Epoch [8/30] | Batch [200/2032] | Loss: 8.1746
Epoch [8/30] | Batch [250/2032] | Loss: 8.1389
Epoch [8/30] | Batch [300/2032] | Loss: 7.7831
Epoch [8/30] | Batch [350/2032] | Loss: 8.2577
Epoch [8/30] | Batch [400/2032] | Loss: 7.7022
Epoch [8/30] | Batch [450/2032] | Loss: 7.9855
Epoch [8/30] | Batch [500/2032] | Loss: 7.7123
Epoch [8/30] | Batch [550/2032] | Loss: 8.2156
Epoch [8/30] | Batch [600/2032] | Loss: 8.1461
Epoch [8/30] | Batch [650/2032] | Loss: 7.8947
Epoch [8/30] | Batch [700/2032] | Loss: 7.8684
Epoch [8/30] | Batch [750/2032] | Loss: 8.0427
Epoch [8/30] | Batch [800/2032] | Loss: 8.1474
Epoch [8/30] | Batch [850/2032] | Loss: 8.4059
Epoch [8/30] | Batch [900/2032] | Loss: 8.2257
Epoch [8/30] | Batch [950/2032] | Loss: 8.0581
Epoch [8/30] | Batch [1000/2032] | Loss: 8.2840
Epoch [8/30] | Batch [1050/2032] | Loss: 8.3038
Epoch [8/30] | Batch [1100/2032] | Loss: 8.0751
Epoch [8/30] | Batch [1150/2032] | Loss: 8.4122
Epoch [8/30] | Batch [1200/2032] | Loss: 8.1956
Epoch [8/30] | Batch [1250/2032] | Loss: 8.3754
Epoch [8/30] | Batch [1300/2032] | Loss: 8.0729
Epoch [8/30] | Batch [1350/2032] | Loss: 8.2028
Epoch [8/30] | Batch [1400/2032] | Loss: 8.4209
Epoch [8/30] | Batch [1450/2032] | Loss: 8.1086
Epoch [8/30] | Batch [1500/2032] | Loss: 8.2659
Epoch [8/30] | Batch [1550/2032] | Loss: 8.4692
Epoch [8/30] | Batch [1600/2032] | Loss: 8.5606
Epoch [8/30] | Batch [1650/2032] | Loss: 8.5350
Epoch [8/30] | Batch [1700/2032] | Loss: 8.5671
Epoch [8/30] | Batch [1750/2032] | Loss: 8.1622
Epoch [8/30] | Batch [1800/2032] | Loss: 8.1250
Epoch [8/30] | Batch [1850/2032] | Loss: 8.3366
Epoch [8/30] | Batch [1900/2032] | Loss: 8.1590
Epoch [8/30] | Batch [1950/2032] | Loss: 8.5177
Epoch [8/30] | Batch [2000/2032] | Loss: 8.0737
--- Epoch 8 Completed | Avg Loss: 8.1936 | LR: 0.000500 ---
Validation @ Epoch 8 | Hit@10: 0.0567 | NDCG@10: 0.0283
No improvement. Patience: 1/3
Epoch [9/30] | Batch [0/2032] | Loss: 7.6827
Epoch [9/30] | Batch [50/2032] | Loss: 7.7706
Epoch [9/30] | Batch [100/2032] | Loss: 7.9098
Epoch [9/30] | Batch [150/2032] | Loss: 7.6351
Epoch [9/30] | Batch [200/2032] | Loss: 7.8214
Epoch [9/30] | Batch [250/2032] | Loss: 7.7591
Epoch [9/30] | Batch [300/2032] | Loss: 8.0978
Epoch [9/30] | Batch [350/2032] | Loss: 7.9252
Epoch [9/30] | Batch [400/2032] | Loss: 7.6275
Epoch [9/30] | Batch [450/2032] | Loss: 8.0585
Epoch [9/30] | Batch [500/2032] | Loss: 7.8582
Epoch [9/30] | Batch [550/2032] | Loss: 7.9641
Epoch [9/30] | Batch [600/2032] | Loss: 7.7930
Epoch [9/30] | Batch [650/2032] | Loss: 7.8213
Epoch [9/30] | Batch [700/2032] | Loss: 7.6669
Epoch [9/30] | Batch [750/2032] | Loss: 8.0526
Epoch [9/30] | Batch [800/2032] | Loss: 8.1982
Epoch [9/30] | Batch [850/2032] | Loss: 7.9818
Epoch [9/30] | Batch [900/2032] | Loss: 8.3707
Epoch [9/30] | Batch [950/2032] | Loss: 8.2499
Epoch [9/30] | Batch [1000/2032] | Loss: 8.0010
Epoch [9/30] | Batch [1050/2032] | Loss: 8.2729
Epoch [9/30] | Batch [1100/2032] | Loss: 7.9157
Epoch [9/30] | Batch [1150/2032] | Loss: 8.1062
Epoch [9/30] | Batch [1200/2032] | Loss: 8.1843
Epoch [9/30] | Batch [1250/2032] | Loss: 8.1643
Epoch [9/30] | Batch [1300/2032] | Loss: 8.6304
Epoch [9/30] | Batch [1350/2032] | Loss: 8.2508
Epoch [9/30] | Batch [1400/2032] | Loss: 8.3977
Epoch [9/30] | Batch [1450/2032] | Loss: 8.3964
Epoch [9/30] | Batch [1500/2032] | Loss: 8.6964
Epoch [9/30] | Batch [1550/2032] | Loss: 8.1884
Epoch [9/30] | Batch [1600/2032] | Loss: 8.5254
Epoch [9/30] | Batch [1650/2032] | Loss: 7.9913
Epoch [9/30] | Batch [1700/2032] | Loss: 8.2924
Epoch [9/30] | Batch [1750/2032] | Loss: 8.2336
Epoch [9/30] | Batch [1800/2032] | Loss: 8.1310
Epoch [9/30] | Batch [1850/2032] | Loss: 8.0911
Epoch [9/30] | Batch [1900/2032] | Loss: 8.2697
Epoch [9/30] | Batch [1950/2032] | Loss: 7.9526
Epoch [9/30] | Batch [2000/2032] | Loss: 8.2881
--- Epoch 9 Completed | Avg Loss: 8.0766 | LR: 0.000500 ---
Validation @ Epoch 9 | Hit@10: 0.0575 | NDCG@10: 0.0282
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [10/30] | Batch [0/2032] | Loss: 7.4320
Epoch [10/30] | Batch [50/2032] | Loss: 7.5944
Epoch [10/30] | Batch [100/2032] | Loss: 7.4769
Epoch [10/30] | Batch [150/2032] | Loss: 7.4486
Epoch [10/30] | Batch [200/2032] | Loss: 7.8489
Epoch [10/30] | Batch [250/2032] | Loss: 7.8778
Epoch [10/30] | Batch [300/2032] | Loss: 7.9681
Epoch [10/30] | Batch [350/2032] | Loss: 7.7050
Epoch [10/30] | Batch [400/2032] | Loss: 7.8511
Epoch [10/30] | Batch [450/2032] | Loss: 7.7560
Epoch [10/30] | Batch [500/2032] | Loss: 7.9008
Epoch [10/30] | Batch [550/2032] | Loss: 7.3908
Epoch [10/30] | Batch [600/2032] | Loss: 8.0934
Epoch [10/30] | Batch [650/2032] | Loss: 7.7686
Epoch [10/30] | Batch [700/2032] | Loss: 8.0599
Epoch [10/30] | Batch [750/2032] | Loss: 8.3219
Epoch [10/30] | Batch [800/2032] | Loss: 7.8982
Epoch [10/30] | Batch [850/2032] | Loss: 7.7858
Epoch [10/30] | Batch [900/2032] | Loss: 7.9486
Epoch [10/30] | Batch [950/2032] | Loss: 7.9420
Epoch [10/30] | Batch [1000/2032] | Loss: 8.1171
Epoch [10/30] | Batch [1050/2032] | Loss: 8.1257
Epoch [10/30] | Batch [1100/2032] | Loss: 8.0783
Epoch [10/30] | Batch [1150/2032] | Loss: 8.2753
Epoch [10/30] | Batch [1200/2032] | Loss: 8.1248
Epoch [10/30] | Batch [1250/2032] | Loss: 7.9823
Epoch [10/30] | Batch [1300/2032] | Loss: 8.3298
Epoch [10/30] | Batch [1350/2032] | Loss: 8.4751
Epoch [10/30] | Batch [1400/2032] | Loss: 8.2403
Epoch [10/30] | Batch [1450/2032] | Loss: 7.9929
Epoch [10/30] | Batch [1500/2032] | Loss: 8.1339
Epoch [10/30] | Batch [1550/2032] | Loss: 8.3805
Epoch [10/30] | Batch [1600/2032] | Loss: 8.1072
Epoch [10/30] | Batch [1650/2032] | Loss: 8.1421
Epoch [10/30] | Batch [1700/2032] | Loss: 8.2705
Epoch [10/30] | Batch [1750/2032] | Loss: 8.2916
